Station,Date,Discharge,Discharge Flag,Manually Measured Discharge,Manual Measurement Ice Effect,Manual Measurement Quality,Data Source
07DA027,28-Oct-96,0.593,,,,,Unknown
07DA027,29-Oct-96,0.598,,,,,Unknown
07DA027,30-Oct-96,0.413,,,,,Unknown
07DA027,03-Jun-97,0.238,A,,,,RAMP
07DA027,04-Jun-97,0.185,,,,,RAMP
07DA027,05-Jun-97,0.212,,,,,RAMP
07DA027,06-Jun-97,0.264,,,,,RAMP
07DA027,07-Jun-97,0.273,,,,,RAMP
07DA027,08-Jun-97,0.277,,,,,RAMP
07DA027,09-Jun-97,0.384,,,,,RAMP
07DA027,10-Jun-97,0.381,,,,,RAMP
07DA027,11-Jun-97,0.345,,,,,RAMP
07DA027,12-Jun-97,0.304,,,,,RAMP
07DA027,13-Jun-97,0.278,,,,,RAMP
07DA027,14-Jun-97,0.276,,,,,RAMP
07DA027,15-Jun-97,0.262,,,,,RAMP
07DA027,16-Jun-97,0.258,,,,,RAMP
07DA027,17-Jun-97,0.276,,,,,RAMP
07DA027,18-Jun-97,0.26,,,,,RAMP
07DA027,19-Jun-97,0.249,,,,,RAMP
07DA027,20-Jun-97,0.254,,,,,RAMP
07DA027,21-Jun-97,0.249,,,,,RAMP
07DA027,22-Jun-97,0.228,,,,,RAMP
07DA027,23-Jun-97,0.206,,,,,RAMP
07DA027,24-Jun-97,0.196,,,,,RAMP
07DA027,25-Jun-97,0.18,,,,,RAMP
07DA027,26-Jun-97,0.168,,,,,RAMP
07DA027,27-Jun-97,0.216,,,,,RAMP
07DA027,28-Jun-97,0.23,,,,,RAMP
07DA027,29-Jun-97,0.224,,,,,RAMP
07DA027,30-Jun-97,0.21,,,,,RAMP
07DA027,01-Jul-97,0.196,,,,,RAMP
07DA027,02-Jul-97,0.185,,,,,RAMP
07DA027,03-Jul-97,0.222,,,,,RAMP
07DA027,04-Jul-97,0.255,,,,,RAMP
07DA027,05-Jul-97,0.231,,,,,RAMP
07DA027,06-Jul-97,0.211,,,,,RAMP
07DA027,07-Jul-97,0.268,,,,,RAMP
07DA027,08-Jul-97,0.233,,,,,RAMP
07DA027,09-Jul-97,0.195,,,,,RAMP
07DA027,10-Jul-97,0.206,,,,,RAMP
07DA027,11-Jul-97,0.192,,,,,RAMP
07DA027,12-Jul-97,0.171,,,,,RAMP
07DA027,13-Jul-97,0.187,,,,,RAMP
07DA027,14-Jul-97,0.303,,,,,RAMP
07DA027,15-Jul-97,0.358,,,,,RAMP
07DA027,16-Jul-97,0.4,,,,,RAMP
07DA027,17-Jul-97,0.375,,,,,RAMP
07DA027,18-Jul-97,0.399,,,,,RAMP
07DA027,19-Jul-97,0.567,,,,,RAMP
07DA027,20-Jul-97,0.514,,,,,RAMP
07DA027,21-Jul-97,0.424,,,,,RAMP
07DA027,22-Jul-97,0.363,,,,,RAMP
07DA027,23-Jul-97,0.433,,,,,RAMP
07DA027,24-Jul-97,0.459,,,,,RAMP
07DA027,25-Jul-97,0.593,,,,,RAMP
07DA027,26-Jul-97,0.582,,,,,RAMP
07DA027,27-Jul-97,0.525,,,,,RAMP
07DA027,28-Jul-97,0.455,,,,,RAMP
07DA027,29-Jul-97,0.387,,,,,RAMP
07DA027,30-Jul-97,0.39,,,,,RAMP
07DA027,31-Jul-97,0.439,,,,,RAMP
07DA027,01-Aug-97,0.56,,,,,RAMP
07DA027,02-Aug-97,0.502,,,,,RAMP
07DA027,03-Aug-97,0.449,,,,,RAMP
07DA027,04-Aug-97,0.382,,,,,RAMP
07DA027,05-Aug-97,0.324,,,,,RAMP
07DA027,06-Aug-97,0.275,,,,,RAMP
07DA027,07-Aug-97,0.232,,,,,RAMP
07DA027,08-Aug-97,0.263,,,,,RAMP
07DA027,09-Aug-97,0.291,,,,,RAMP
07DA027,10-Aug-97,0.286,,,,,RAMP
07DA027,11-Aug-97,0.358,,,,,RAMP
07DA027,12-Aug-97,0.331,,,,,RAMP
07DA027,13-Aug-97,0.292,,,,,RAMP
07DA027,14-Aug-97,0.43,,,,,RAMP
07DA027,15-Aug-97,1.12,,,,,RAMP
07DA027,16-Aug-97,1.46,,,,,RAMP
07DA027,17-Aug-97,1.42,,,,,RAMP
07DA027,18-Aug-97,1.31,,,,,RAMP
07DA027,19-Aug-97,1.23,,,,,RAMP
07DA027,20-Aug-97,1.51,,,,,RAMP
07DA027,21-Aug-97,1.43,,,,,RAMP
07DA027,22-Aug-97,1.28,,,,,RAMP
07DA027,23-Aug-97,1.26,,,,,RAMP
07DA027,24-Aug-97,1.17,,,,,RAMP
07DA027,25-Aug-97,1.12,,,,,RAMP
07DA027,26-Aug-97,1.04,,,,,RAMP
07DA027,27-Aug-97,0.932,,,,,RAMP
07DA027,28-Aug-97,0.91,,,,,RAMP
07DA027,29-Aug-97,0.846,,,,,RAMP
07DA027,30-Aug-97,0.822,,,,,RAMP
07DA027,31-Aug-97,0.784,,,,,RAMP
07DA027,01-Sep-97,0.734,,,,,RAMP
07DA027,02-Sep-97,0.672,,,,,RAMP
07DA027,03-Sep-97,0.598,,,,,RAMP
07DA027,04-Sep-97,0.556,,,,,RAMP
07DA027,05-Sep-97,0.526,,,,,RAMP
07DA027,06-Sep-97,0.52,,,,,RAMP
07DA027,07-Sep-97,0.61,,,,,RAMP
07DA027,08-Sep-97,0.69,,,,,RAMP
07DA027,09-Sep-97,0.661,,,,,RAMP
07DA027,10-Sep-97,0.631,,,,,RAMP
07DA027,11-Sep-97,0.623,,,,,RAMP
07DA027,12-Sep-97,0.995,,,,,RAMP
07DA027,13-Sep-97,2.01,,,,,RAMP
07DA027,14-Sep-97,2.17,,,,,RAMP
07DA027,15-Sep-97,2.17,,,,,RAMP
07DA027,16-Sep-97,2.3,,,,,RAMP
07DA027,17-Sep-97,2.06,,,,,RAMP
07DA027,18-Sep-97,1.88,,,,,RAMP
07DA027,19-Sep-97,1.72,,,,,RAMP
07DA027,20-Sep-97,1.59,,,,,RAMP
07DA027,21-Sep-97,1.41,,,,,RAMP
07DA027,22-Sep-97,1.27,,,,,RAMP
07DA027,23-Sep-97,1.16,,,,,RAMP
07DA027,24-Sep-97,1.06,,,,,RAMP
07DA027,25-Sep-97,0.96,,,,,RAMP
07DA027,26-Sep-97,0.869,,,,,RAMP
07DA027,27-Sep-97,0.81,,,,,RAMP
07DA027,28-Sep-97,0.797,,,,,RAMP
07DA027,29-Sep-97,1.16,,,,,RAMP
07DA027,30-Sep-97,1.2,,,,,RAMP
07DA027,01-Oct-97,1.27,,,,,RAMP
07DA027,02-Oct-97,1.28,,,,,RAMP
07DA027,03-Oct-97,1.33,,,,,RAMP
07DA027,04-Oct-97,1.24,,,,,RAMP
07DA027,05-Oct-97,1.13,,,,,RAMP
07DA027,06-Oct-97,1.03,,,,,RAMP
07DA027,07-Oct-97,0.961,,,,,RAMP
07DA027,08-Oct-97,0.916,,,,,RAMP
07DA027,09-Oct-97,0.863,,,,,RAMP
07DA027,10-Oct-97,0.822,,,,,RAMP
07DA027,11-Oct-97,0.799,,,,,RAMP
07DA027,12-Oct-97,0.813,,,,,RAMP
07DA027,13-Oct-97,0.796,,,,,RAMP
07DA027,14-Oct-97,0.759,,,,,RAMP
07DA027,15-Oct-97,0.757,,,,,RAMP
07DA027,16-Oct-97,0.753,,,,,RAMP
07DA027,17-Oct-97,0.856,,,,,RAMP
07DA027,18-Oct-97,0.896,,,,,RAMP
07DA027,19-Oct-97,0.885,,,,,RAMP
07DA027,20-Oct-97,1.09,,,,,RAMP
07DA027,21-Oct-97,0.994,,,,,RAMP
07DA027,22-Oct-97,0.835,,,,,RAMP
07DA027,23-Oct-97,0.719,,,,,RAMP
07DA027,24-Oct-97,0.663,,,,,RAMP
07DA027,15-Mar-98,,,0.017,yes,,RAMP
07DA027,31-Mar-98,0.001,B,,,,RAMP
07DA027,01-Apr-98,0.001,B,,,,RAMP
07DA027,02-Apr-98,0.001,B,,,,RAMP
07DA027,03-Apr-98,0.009,B,,,,RAMP
07DA027,04-Apr-98,0.078,B,,,,RAMP
07DA027,05-Apr-98,0.375,B,,,,RAMP
07DA027,06-Apr-98,0.522,B,,,,RAMP
07DA027,07-Apr-98,0.676,B,,,,RAMP
07DA027,08-Apr-98,0.774,B,,,,RAMP
07DA027,09-Apr-98,0.73,B,,,,RAMP
07DA027,10-Apr-98,0.512,B,,,,RAMP
07DA027,11-Apr-98,0.465,B,,,,RAMP
07DA027,12-Apr-98,0.451,B,,,,RAMP
07DA027,13-Apr-98,0.415,B,,,,RAMP
07DA027,14-Apr-98,0.444,B,,,,RAMP
07DA027,15-Apr-98,0.416,B,,,,RAMP
07DA027,16-Apr-98,0.365,B,0.11,no,,RAMP
07DA027,17-Apr-98,0.302,B,,,,RAMP
07DA027,18-Apr-98,0.239,B,,,,RAMP
07DA027,19-Apr-98,0.321,B,,,,RAMP
07DA027,20-Apr-98,0.341,B,,,,RAMP
07DA027,21-Apr-98,0.278,B,,,,RAMP
07DA027,22-Apr-98,0.262,B,,,,RAMP
07DA027,23-Apr-98,0.265,,,,,RAMP
07DA027,24-Apr-98,0.272,,,,,RAMP
07DA027,25-Apr-98,0.335,,,,,RAMP
07DA027,26-Apr-98,0.35,,,,,RAMP
07DA027,27-Apr-98,0.362,,,,,RAMP
07DA027,28-Apr-98,0.338,,,,,RAMP
07DA027,29-Apr-98,0.327,,,,,RAMP
07DA027,30-Apr-98,0.337,,,,,RAMP
07DA027,01-May-98,0.343,,,,,RAMP
07DA027,02-May-98,0.342,,,,,RAMP
07DA027,03-May-98,0.34,,,,,RAMP
07DA027,04-May-98,0.341,,,,,RAMP
07DA027,05-May-98,0.343,,,,,RAMP
07DA027,06-May-98,0.334,,,,,RAMP
07DA027,07-May-98,0.321,,,,,RAMP
07DA027,08-May-98,0.314,,,,,RAMP
07DA027,09-May-98,0.305,,,,,RAMP
07DA027,10-May-98,0.309,,,,,RAMP
07DA027,11-May-98,0.288,,,,,RAMP
07DA027,12-May-98,0.262,,,,,RAMP
07DA027,13-May-98,0.244,,,,,RAMP
07DA027,14-May-98,0.226,,,,,RAMP
07DA027,15-May-98,0.209,,,,,RAMP
07DA027,16-May-98,0.193,,,,,RAMP
07DA027,17-May-98,0.17,,0.162,no,,RAMP
07DA027,18-May-98,0.146,,,,,RAMP
07DA027,19-May-98,0.137,,,,,RAMP
07DA027,20-May-98,0.128,,,,,RAMP
07DA027,21-May-98,0.123,,,,,RAMP
07DA027,22-May-98,0.115,,,,,RAMP
07DA027,23-May-98,0.109,,,,,RAMP
07DA027,24-May-98,0.106,,,,,RAMP
07DA027,25-May-98,0.107,,,,,RAMP
07DA027,26-May-98,0.133,,,,,RAMP
07DA027,27-May-98,0.121,,,,,RAMP
07DA027,28-May-98,0.105,,,,,RAMP
07DA027,29-May-98,0.094,,,,,RAMP
07DA027,30-May-98,0.087,,,,,RAMP
07DA027,31-May-98,0.083,,,,,RAMP
07DA027,01-Jun-98,0.088,,,,,RAMP
07DA027,02-Jun-98,0.081,,,,,RAMP
07DA027,03-Jun-98,0.077,,,,,RAMP
07DA027,04-Jun-98,0.074,,,,,RAMP
07DA027,05-Jun-98,0.071,,,,,RAMP
07DA027,06-Jun-98,0.069,,,,,RAMP
07DA027,07-Jun-98,0.065,,,,,RAMP
07DA027,08-Jun-98,0.061,,,,,RAMP
07DA027,09-Jun-98,0.063,,,,,RAMP
07DA027,10-Jun-98,0.066,,,,,RAMP
07DA027,11-Jun-98,0.06,,,,,RAMP
07DA027,12-Jun-98,0.053,,,,,RAMP
07DA027,13-Jun-98,0.047,,,,,RAMP
07DA027,14-Jun-98,0.053,,,,,RAMP
07DA027,15-Jun-98,0.066,,,,,RAMP
07DA027,16-Jun-98,0.072,,,,,RAMP
07DA027,17-Jun-98,0.074,,,,,RAMP
07DA027,18-Jun-98,0.123,,,,,RAMP
07DA027,19-Jun-98,0.13,,,,,RAMP
07DA027,20-Jun-98,0.122,,,,,RAMP
07DA027,21-Jun-98,0.11,,,,,RAMP
07DA027,22-Jun-98,0.098,,,,,RAMP
07DA027,23-Jun-98,0.087,,,,,RAMP
07DA027,24-Jun-98,0.081,,,,,RAMP
07DA027,25-Jun-98,0.074,,,,,RAMP
07DA027,26-Jun-98,0.138,,,,,RAMP
07DA027,27-Jun-98,0.272,,,,,RAMP
07DA027,28-Jun-98,0.353,,,,,RAMP
07DA027,29-Jun-98,0.372,,,,,RAMP
07DA027,30-Jun-98,0.342,,,,,RAMP
07DA027,01-Jul-98,0.283,,,,,RAMP
07DA027,02-Jul-98,0.226,,,,,RAMP
07DA027,03-Jul-98,0.183,,,,,RAMP
07DA027,04-Jul-98,0.151,,,,,RAMP
07DA027,05-Jul-98,0.126,,,,,RAMP
07DA027,06-Jul-98,0.105,,,,,RAMP
07DA027,07-Jul-98,0.093,,,,,RAMP
07DA027,08-Jul-98,0.084,,,,,RAMP
07DA027,09-Jul-98,0.074,,,,,RAMP
07DA027,10-Jul-98,0.062,,,,,RAMP
07DA027,11-Jul-98,0.067,,,,,RAMP
07DA027,12-Jul-98,0.112,,,,,RAMP
07DA027,13-Jul-98,0.238,,,,,RAMP
07DA027,14-Jul-98,0.286,,,,,RAMP
07DA027,15-Jul-98,0.294,,,,,RAMP
07DA027,16-Jul-98,0.275,,,,,RAMP
07DA027,17-Jul-98,0.245,,,,,RAMP
07DA027,18-Jul-98,0.219,,,,,RAMP
07DA027,19-Jul-98,0.194,,,,,RAMP
07DA027,20-Jul-98,0.169,,,,,RAMP
07DA027,21-Jul-98,0.139,,,,,RAMP
07DA027,22-Jul-98,0.126,,,,,RAMP
07DA027,23-Jul-98,0.113,,,,,RAMP
07DA027,24-Jul-98,0.098,,,,,RAMP
07DA027,25-Jul-98,0.087,,,,,RAMP
07DA027,26-Jul-98,0.076,,,,,RAMP
07DA027,27-Jul-98,0.068,A,0.056,no,,RAMP
07DA027,28-Jul-98,,M,,,,RAMP
07DA027,29-Jul-98,,M,,,,RAMP
07DA027,30-Jul-98,,M,,,,RAMP
07DA027,31-Jul-98,,M,,,,RAMP
07DA027,01-Aug-98,,M,,,,RAMP
07DA027,02-Aug-98,,M,,,,RAMP
07DA027,03-Aug-98,,M,,,,RAMP
07DA027,04-Aug-98,,M,,,,RAMP
07DA027,05-Aug-98,,M,,,,RAMP
07DA027,06-Aug-98,,M,,,,RAMP
07DA027,07-Aug-98,0.008,A,,,,RAMP
07DA027,08-Aug-98,0.007,,,,,RAMP
07DA027,09-Aug-98,0.006,,,,,RAMP
07DA027,10-Aug-98,0.005,,,,,RAMP
07DA027,11-Aug-98,0.002,,,,,RAMP
07DA027,12-Aug-98,0.002,,,,,RAMP
07DA027,13-Aug-98,0.004,,,,,RAMP
07DA027,14-Aug-98,0.002,,,,,RAMP
07DA027,15-Aug-98,0.002,,,,,RAMP
07DA027,16-Aug-98,0.002,,,,,RAMP
07DA027,17-Aug-98,0.001,,,,,RAMP
07DA027,18-Aug-98,0.001,,,,,RAMP
07DA027,19-Aug-98,0.001,,,,,RAMP
07DA027,20-Aug-98,0.001,,,,,RAMP
07DA027,21-Aug-98,0.001,,,,,RAMP
07DA027,22-Aug-98,0.001,,,,,RAMP
07DA027,23-Aug-98,0.001,,,,,RAMP
07DA027,24-Aug-98,0.001,,,,,RAMP
07DA027,25-Aug-98,0.001,,,,,RAMP
07DA027,26-Aug-98,0.001,,,,,RAMP
07DA027,27-Aug-98,0.001,,,,,RAMP
07DA027,28-Aug-98,0.001,,,,,RAMP
07DA027,29-Aug-98,0.001,,,,,RAMP
07DA027,30-Aug-98,0.001,,,,,RAMP
07DA027,31-Aug-98,0.001,,,,,RAMP
07DA027,01-Sep-98,0.001,,,,,RAMP
07DA027,02-Sep-98,0.001,,,,,RAMP
07DA027,03-Sep-98,0.001,,,,,RAMP
07DA027,04-Sep-98,0.001,,,,,RAMP
07DA027,05-Sep-98,0.001,,,,,RAMP
07DA027,06-Sep-98,0.001,,,,,RAMP
07DA027,07-Sep-98,0.001,,,,,RAMP
07DA027,08-Sep-98,0.001,,,,,RAMP
07DA027,09-Sep-98,0.001,,,,,RAMP
07DA027,10-Sep-98,0.001,,,,,RAMP
07DA027,11-Sep-98,0.001,,,,,RAMP
07DA027,12-Sep-98,0.001,,,,,RAMP
07DA027,13-Sep-98,0.002,,,,,RAMP
07DA027,14-Sep-98,0.002,,,,,RAMP
07DA027,15-Sep-98,0.003,,,,,RAMP
07DA027,16-Sep-98,0.003,,,,,RAMP
07DA027,17-Sep-98,0.002,,,,,RAMP
07DA027,18-Sep-98,0.001,,,,,RAMP
07DA027,19-Sep-98,0.001,,,,,RAMP
07DA027,20-Sep-98,0.001,,,,,RAMP
07DA027,21-Sep-98,0.001,,,,,RAMP
07DA027,22-Sep-98,0.001,,,,,RAMP
07DA027,23-Sep-98,0.001,,,,,RAMP
07DA027,24-Sep-98,0.002,,,,,RAMP
07DA027,25-Sep-98,0.002,,,,,RAMP
07DA027,26-Sep-98,0.003,,,,,RAMP
07DA027,27-Sep-98,0.004,,,,,RAMP
07DA027,28-Sep-98,0.002,,,,,RAMP
07DA027,29-Sep-98,0.002,,,,,RAMP
07DA027,30-Sep-98,0.001,,,,,RAMP
07DA027,01-Oct-98,0.001,,,,,RAMP
07DA027,02-Oct-98,0.001,,,,,RAMP
07DA027,03-Oct-98,0.001,,,,,RAMP
07DA027,04-Oct-98,0.001,,,,,RAMP
07DA027,05-Oct-98,0.001,,,,,RAMP
07DA027,06-Oct-98,0.001,,,,,RAMP
07DA027,07-Oct-98,0.001,,,,,RAMP
07DA027,08-Oct-98,0.001,,,,,RAMP
07DA027,09-Oct-98,0.001,,,,,RAMP
07DA027,10-Oct-98,0.002,,,,,RAMP
07DA027,11-Oct-98,0.001,,,,,RAMP
07DA027,12-Oct-98,0.001,,,,,RAMP
07DA027,13-Oct-98,0.003,,,,,RAMP
07DA027,14-Oct-98,0.001,,,,,RAMP
07DA027,15-Oct-98,0.001,,,,,RAMP
07DA027,16-Oct-98,0.001,,,,,RAMP
07DA027,17-Oct-98,0.002,,,,,RAMP
07DA027,18-Oct-98,0.002,,,,,RAMP
07DA027,19-Oct-98,0.002,,,,,RAMP
07DA027,20-Oct-98,0.002,,,,,RAMP
07DA027,21-Oct-98,0.002,,,,,RAMP
07DA027,22-Oct-98,0.002,,,,,RAMP
07DA027,23-Oct-98,0.002,,,,,RAMP
07DA027,24-Oct-98,0.001,,,,,RAMP
07DA027,25-Oct-98,0.001,,,,,RAMP
07DA027,26-Oct-98,0.002,,,,,RAMP
07DA027,27-Oct-98,0.001,A,0.001,no,,RAMP
07DA027,08-Apr-99,,,0.016,no,,RAMP
07DA027,30-Apr-99,,,0.031,no,,RAMP
07DA027,05-Jun-99,0.092,A,0.122,no,,RAMP
07DA027,06-Jun-99,0.088,,,,,RAMP
07DA027,07-Jun-99,0.112,,,,,RAMP
07DA027,08-Jun-99,0.106,,,,,RAMP
07DA027,09-Jun-99,0.1,,,,,RAMP
07DA027,10-Jun-99,0.114,,,,,RAMP
07DA027,11-Jun-99,0.106,,,,,RAMP
07DA027,12-Jun-99,0.096,,,,,RAMP
07DA027,13-Jun-99,0.085,,,,,RAMP
07DA027,14-Jun-99,0.075,,,,,RAMP
07DA027,15-Jun-99,0.065,,,,,RAMP
07DA027,16-Jun-99,0.056,,,,,RAMP
07DA027,17-Jun-99,0.047,,,,,RAMP
07DA027,18-Jun-99,0.04,,,,,RAMP
07DA027,19-Jun-99,0.035,,,,,RAMP
07DA027,20-Jun-99,0.041,,,,,RAMP
07DA027,21-Jun-99,0.039,,,,,RAMP
07DA027,22-Jun-99,0.049,,,,,RAMP
07DA027,23-Jun-99,0.066,,,,,RAMP
07DA027,24-Jun-99,0.169,,,,,RAMP
07DA027,25-Jun-99,0.178,,,,,RAMP
07DA027,26-Jun-99,0.175,,,,,RAMP
07DA027,27-Jun-99,0.174,,,,,RAMP
07DA027,28-Jun-99,0.169,,,,,RAMP
07DA027,29-Jun-99,0.163,,,,,RAMP
07DA027,30-Jun-99,0.159,,,,,RAMP
07DA027,01-Jul-99,0.153,,,,,RAMP
07DA027,02-Jul-99,0.174,,,,,RAMP
07DA027,03-Jul-99,0.187,,,,,RAMP
07DA027,04-Jul-99,0.173,,,,,RAMP
07DA027,05-Jul-99,0.158,,,,,RAMP
07DA027,06-Jul-99,0.151,,,,,RAMP
07DA027,07-Jul-99,0.136,,,,,RAMP
07DA027,08-Jul-99,0.115,,,,,RAMP
07DA027,09-Jul-99,0.095,,,,,RAMP
07DA027,10-Jul-99,0.079,,,,,RAMP
07DA027,11-Jul-99,0.066,,,,,RAMP
07DA027,12-Jul-99,0.061,,,,,RAMP
07DA027,13-Jul-99,0.131,,,,,RAMP
07DA027,14-Jul-99,0.148,,,,,RAMP
07DA027,15-Jul-99,0.14,,,,,RAMP
07DA027,16-Jul-99,0.125,,,,,RAMP
07DA027,17-Jul-99,0.113,,,,,RAMP
07DA027,18-Jul-99,0.093,,,,,RAMP
07DA027,19-Jul-99,0.079,,,,,RAMP
07DA027,20-Jul-99,0.066,,,,,RAMP
07DA027,21-Jul-99,0.057,,,,,RAMP
07DA027,22-Jul-99,0.043,,,,,RAMP
07DA027,23-Jul-99,0.037,,,,,RAMP
07DA027,24-Jul-99,0.035,,0.065,no,,RAMP
07DA027,25-Jul-99,0.071,,,,,RAMP
07DA027,26-Jul-99,0.07,,,,,RAMP
07DA027,27-Jul-99,0.06,,,,,RAMP
07DA027,28-Jul-99,0.055,,,,,RAMP
07DA027,29-Jul-99,0.053,,,,,RAMP
07DA027,30-Jul-99,0.076,,,,,RAMP
07DA027,31-Jul-99,0.107,,,,,RAMP
07DA027,01-Aug-99,0.143,,,,,RAMP
07DA027,02-Aug-99,0.14,,,,,RAMP
07DA027,03-Aug-99,0.122,,,,,RAMP
07DA027,04-Aug-99,0.103,,,,,RAMP
07DA027,05-Aug-99,0.082,,,,,RAMP
07DA027,06-Aug-99,0.065,,,,,RAMP
07DA027,07-Aug-99,0.05,,,,,RAMP
07DA027,08-Aug-99,0.041,,,,,RAMP
07DA027,09-Aug-99,0.076,,,,,RAMP
07DA027,10-Aug-99,0.087,,,,,RAMP
07DA027,11-Aug-99,0.079,,,,,RAMP
07DA027,12-Aug-99,0.062,,,,,RAMP
07DA027,13-Aug-99,0.05,,,,,RAMP
07DA027,14-Aug-99,0.04,,,,,RAMP
07DA027,15-Aug-99,0.033,,,,,RAMP
07DA027,16-Aug-99,0.027,,,,,RAMP
07DA027,17-Aug-99,0.022,,,,,RAMP
07DA027,18-Aug-99,0.017,,,,,RAMP
07DA027,19-Aug-99,0.014,,,,,RAMP
07DA027,20-Aug-99,0.012,,,,,RAMP
07DA027,21-Aug-99,0.009,,,,,RAMP
07DA027,22-Aug-99,0.008,,,,,RAMP
07DA027,23-Aug-99,0.008,,,,,RAMP
07DA027,24-Aug-99,0.006,,,,,RAMP
07DA027,25-Aug-99,0.006,,,,,RAMP
07DA027,26-Aug-99,0.008,,,,,RAMP
07DA027,27-Aug-99,0.006,,,,,RAMP
07DA027,28-Aug-99,0.004,,,,,RAMP
07DA027,29-Aug-99,0.003,,,,,RAMP
07DA027,30-Aug-99,0.006,,,,,RAMP
07DA027,31-Aug-99,0.006,,,,,RAMP
07DA027,01-Sep-99,0.005,,,,,RAMP
07DA027,02-Sep-99,0.003,,,,,RAMP
07DA027,03-Sep-99,0.003,,,,,RAMP
07DA027,04-Sep-99,0.003,,,,,RAMP
07DA027,05-Sep-99,0.002,,,,,RAMP
07DA027,06-Sep-99,0.002,,,,,RAMP
07DA027,07-Sep-99,0.003,,,,,RAMP
07DA027,08-Sep-99,0.003,,,,,RAMP
07DA027,09-Sep-99,0.003,,,,,RAMP
07DA027,10-Sep-99,0.002,,,,,RAMP
07DA027,11-Sep-99,0.002,,,,,RAMP
07DA027,12-Sep-99,0.002,,,,,RAMP
07DA027,13-Sep-99,0.002,,,,,RAMP
07DA027,14-Sep-99,0.002,,0.002,no,,RAMP
07DA027,15-Sep-99,0.002,,,,,RAMP
07DA027,16-Sep-99,0.002,,,,,RAMP
07DA027,17-Sep-99,0.002,,,,,RAMP
07DA027,18-Sep-99,0.003,,,,,RAMP
07DA027,19-Sep-99,0.004,,,,,RAMP
07DA027,20-Sep-99,0.005,,,,,RAMP
07DA027,21-Sep-99,0.003,,,,,RAMP
07DA027,22-Sep-99,0.003,,,,,RAMP
07DA027,23-Sep-99,0.003,,,,,RAMP
07DA027,24-Sep-99,0.003,,,,,RAMP
07DA027,25-Sep-99,0.003,,,,,RAMP
07DA027,26-Sep-99,0.003,,,,,RAMP
07DA027,27-Sep-99,0.003,,,,,RAMP
07DA027,28-Sep-99,0.004,,,,,RAMP
07DA027,29-Sep-99,0.004,,,,,RAMP
07DA027,30-Sep-99,0.004,,,,,RAMP
07DA027,01-Oct-99,0.005,,,,,RAMP
07DA027,02-Oct-99,0.005,,,,,RAMP
07DA027,03-Oct-99,0.005,,,,,RAMP
07DA027,04-Oct-99,0.006,,,,,RAMP
07DA027,05-Oct-99,0.006,,,,,RAMP
07DA027,06-Oct-99,0.006,,,,,RAMP
07DA027,07-Oct-99,0.006,,,,,RAMP
07DA027,08-Oct-99,0.007,,,,,RAMP
07DA027,09-Oct-99,0.006,,,,,RAMP
07DA027,10-Oct-99,0.006,,,,,RAMP
07DA027,11-Oct-99,0.006,,,,,RAMP
07DA027,12-Oct-99,0.006,,,,,RAMP
07DA027,13-Oct-99,0.006,,,,,RAMP
07DA027,14-Oct-99,0.007,,,,,RAMP
07DA027,15-Oct-99,0.012,,,,,RAMP
07DA027,16-Oct-99,0.014,,,,,RAMP
07DA027,17-Oct-99,0.014,,,,,RAMP
07DA027,18-Oct-99,0.013,,,,,RAMP
07DA027,19-Oct-99,0.012,,,,,RAMP
07DA027,20-Oct-99,0.015,,,,,RAMP
07DA027,21-Oct-99,0.02,,,,,RAMP
07DA027,22-Oct-99,0.021,,,,,RAMP
07DA027,23-Oct-99,0.02,,,,,RAMP
07DA027,24-Oct-99,0.019,,,,,RAMP
07DA027,25-Oct-99,0.018,A,,,,RAMP
07DA027,25-Apr-01,,M,,,,RAMP
07DA027,26-Apr-01,,M,,,,RAMP
07DA027,27-Apr-01,,M,,,,RAMP
07DA027,28-Apr-01,,M,,,,RAMP
07DA027,29-Apr-01,,M,,,,RAMP
07DA027,30-Apr-01,,M,,,,RAMP
07DA027,01-May-01,,M,,,,RAMP
07DA027,02-May-01,,M,,,,RAMP
07DA027,03-May-01,,M,,,,RAMP
07DA027,04-May-01,,M,,,,RAMP
07DA027,05-May-01,,M,,,,RAMP
07DA027,06-May-01,,M,,,,RAMP
07DA027,07-May-01,,M,,,,RAMP
07DA027,08-May-01,0.41,,,,,RAMP
07DA027,09-May-01,0.431,,,,,RAMP
07DA027,10-May-01,0.418,,,,,RAMP
07DA027,11-May-01,0.396,,,,,RAMP
07DA027,12-May-01,0.393,,,,,RAMP
07DA027,13-May-01,0.399,,,,,RAMP
07DA027,14-May-01,,M,,,,RAMP
07DA027,15-May-01,,M,,,,RAMP
07DA027,16-May-01,,M,,,,RAMP
07DA027,17-May-01,,M,,,,RAMP
07DA027,18-May-01,,M,,,,RAMP
07DA027,19-May-01,,M,,,,RAMP
07DA027,20-May-01,,M,,,,RAMP
07DA027,21-May-01,,M,,,,RAMP
07DA027,22-May-01,,M,,,,RAMP
07DA027,23-May-01,,M,,,,RAMP
07DA027,24-May-01,,M,,,,RAMP
07DA027,25-May-01,,M,,,,RAMP
07DA027,26-May-01,,M,,,,RAMP
07DA027,27-May-01,,M,,,,RAMP
07DA027,28-May-01,,M,,,,RAMP
07DA027,29-May-01,,M,,,,RAMP
07DA027,30-May-01,,M,,,,RAMP
07DA027,31-May-01,,M,,,,RAMP
